,Unnamed: 0,cpd_str_alert_id,molecule_chembl_id,alert.alert_id,alert.alert_name,alert.alert_set.priority,alert.alert_set.set_name,alert.smarts
14756,756,49319378,CHEMBL97563,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
7510,510,49312132,CHEMBL1739610,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16184,184,49320806,CHEMBL2111712,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
1839,839,49306461,CHEMBL324214,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8,8,49304630,CHEMBL268856,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5253,253,49309875,CHEMBL594265,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3224,224,49307846,CHEMBL369089,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12048,48,49316670,CHEMBL3403806,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10789,789,49315411,CHEMBL2449295,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17529,529,49322151,CHEMBL290869,7,R7 Peroxides,8,Glaxo,OO
10019,19,49314641,CHEMBL2271436,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15515,515,49320137,CHEMBL139775,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
17094,94,49321716,CHEMBL2270585,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
14063,63,49318685,CHEMBL4294961,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10144,144,49314766,CHEMBL2287624,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2087,87,49306709,CHEMBL125888,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8392,392,49313014,CHEMBL1973317,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10978,978,49315600,CHEMBL3143063,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14085,85,49318707,CHEMBL4301660,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17570,570,49322192,CHEMBL53370,7,R7 Peroxides,8,Glaxo,OO
6965,965,49311587,CHEMBL1542670,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12969,969,49317591,CHEMBL3951747,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9448,448,49314070,CHEMBL2158899,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10242,242,49314864,CHEMBL2288065,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16348,348,49320970,CHEMBL3142769,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
5165,165,49309787,CHEMBL565333,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9308,308,49313930,CHEMBL2104712,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9444,444,49314066,CHEMBL2158595,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1146,146,49305768,CHEMBL70011,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
571,571,49305193,CHEMBL35681,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3465,465,49308087,CHEMBL266831,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18434,434,49323056,CHEMBL226575,7,R7 Peroxides,8,Glaxo,OO
10201,201,49314823,CHEMBL2287833,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
19017,17,49323639,CHEMBL478910,7,R7 Peroxides,8,Glaxo,OO
3319,319,49307941,CHEMBL190986,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17059,59,49321681,CHEMBL2070185,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
14749,749,49319371,CHEMBL94669,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
14353,353,49318975,CHEMBL4540367,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15162,162,49319784,CHEMBL4459526,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
19136,136,49323758,CHEMBL540932,7,R7 Peroxides,8,Glaxo,OO
6476,476,49311098,CHEMBL1361129,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16115,115,49320737,CHEMBL2006719,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
14330,330,49318952,CHEMBL4528110,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13134,134,49317756,CHEMBL4066893,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13115,115,49317737,CHEMBL4064558,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17478,478,49322100,CHEMBL29121,7,R7 Peroxides,8,Glaxo,OO
9035,35,49313657,CHEMBL2007980,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4978,978,49309600,CHEMBL562048,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2582,582,49307204,CHEMBL151864,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4151,151,49308773,CHEMBL258679,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5001,1,49309623,CHEMBL560163,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
903,903,49305525,CHEMBL53836,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8984,984,49313606,CHEMBL2005027,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8663,663,49313285,CHEMBL1988142,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8531,531,49313153,CHEMBL1980918,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15400,400,49320022,CHEMBL34048,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
2161,161,49306783,CHEMBL124258,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4282,282,49308904,CHEMBL461348,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9061,61,49313683,CHEMBL2008815,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12867,867,49317489,CHEMBL3915970,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14729,729,49319351,CHEMBL95789,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
8177,177,49312799,CHEMBL1956401,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13031,31,49317653,CHEMBL3971640,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3928,928,49308550,CHEMBL235967,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
26,26,49304648,CHEMBL274150,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15100,100,49319722,CHEMBL4206295,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
2125,125,49306747,CHEMBL124815,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18250,250,49322872,CHEMBL190746,7,R7 Peroxides,8,Glaxo,OO
6254,254,49310876,CHEMBL1278050,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8170,170,49312792,CHEMBL1951372,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18628,628,49323250,CHEMBL436675,7,R7 Peroxides,8,Glaxo,OO
13176,176,49317798,CHEMBL4072382,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16558,558,49321180,CHEMBL3302349,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
10158,158,49314780,CHEMBL2287791,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9533,533,49314155,CHEMBL2205850,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9441,441,49314063,CHEMBL2158592,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3092,92,49307714,CHEMBL353989,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17752,752,49322374,CHEMBL82918,7,R7 Peroxides,8,Glaxo,OO
14654,654,49319276,CHEMBL4651037,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
961,961,49305583,CHEMBL56298,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2974,974,49307596,CHEMBL162723,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16805,805,49321427,CHEMBL266327,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
5607,607,49310229,CHEMBL1160604,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11249,249,49315871,CHEMBL3229474,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6512,512,49311134,CHEMBL1373992,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14470,470,49319092,CHEMBL4585850,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14060,60,49318682,CHEMBL4294757,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1382,382,49306004,CHEMBL77501,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
19194,194,49323816,CHEMBL565778,7,R7 Peroxides,8,Glaxo,OO
18464,464,49323086,CHEMBL231919,7,R7 Peroxides,8,Glaxo,OO
9648,648,49314270,CHEMBL2234429,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3725,725,49308347,CHEMBL229420,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2115,115,49306737,CHEMBL123673,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
423,423,49305045,CHEMBL282141,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18065,65,49322687,CHEMBL147878,7,R7 Peroxides,8,Glaxo,OO
9849,849,49314471,CHEMBL2262435,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6335,335,49310957,CHEMBL1313206,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14141,141,49318763,CHEMBL4441594,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
591,591,49305213,CHEMBL445057,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5471,471,49310093,CHEMBL1077529,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5435,435,49310057,CHEMBL1088005,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10689,689,49315311,CHEMBL2409411,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3570,570,49308192,CHEMBL376038,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13169,169,49317791,CHEMBL4071656,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18819,819,49323441,CHEMBL492365,7,R7 Peroxides,8,Glaxo,OO
3883,883,49308505,CHEMBL394336,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16493,493,49321115,CHEMBL3144333,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
17999,999,49322621,CHEMBL135406,7,R7 Peroxides,8,Glaxo,OO
17447,447,49322069,CHEMBL22560,7,R7 Peroxides,8,Glaxo,OO
11365,365,49315987,CHEMBL3246953,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14696,696,49319318,CHEMBL97038,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
6136,136,49310758,CHEMBL1257488,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14606,606,49319228,CHEMBL4643456,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18695,695,49323317,CHEMBL503659,7,R7 Peroxides,8,Glaxo,OO
9245,245,49313867,CHEMBL2059838,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
102,102,49304724,CHEMBL11985,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1547,547,49306169,CHEMBL419864,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15189,189,49319811,CHEMBL4474142,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
17855,855,49322477,CHEMBL322866,7,R7 Peroxides,8,Glaxo,OO
1735,735,49306357,CHEMBL318838,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11915,915,49316537,CHEMBL3331432,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
19375,375,49323997,CHEMBL1095536,7,R7 Peroxides,8,Glaxo,OO
6507,507,49311129,CHEMBL1372592,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17021,21,49321643,CHEMBL1978242,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
4907,907,49309529,CHEMBL517984,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16964,964,49321586,CHEMBL595852,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
6109,109,49310731,CHEMBL1255721,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13755,755,49318377,CHEMBL4218190,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15703,703,49320325,CHEMBL473635,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
16951,951,49321573,CHEMBL564438,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
375,375,49304997,CHEMBL23396,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13043,43,49317665,CHEMBL3975929,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7003,3,49311625,CHEMBL1555849,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9777,777,49314399,CHEMBL2259810,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9184,184,49313806,CHEMBL2043193,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1752,752,49306374,CHEMBL320819,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4476,476,49309098,CHEMBL445051,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8515,515,49313137,CHEMBL1980199,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6644,644,49311266,CHEMBL1422729,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15323,323,49319945,CHEMBL1416084,4,R4 Sulphate esters,8,Glaxo,"COS(=O)O[C,c]"
18117,117,49322739,CHEMBL161786,7,R7 Peroxides,8,Glaxo,OO
10649,649,49315271,CHEMBL2397809,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10655,655,49315277,CHEMBL2397815,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
498,498,49305120,CHEMBL284194,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15066,66,49319688,CHEMBL4076814,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
3600,600,49308222,CHEMBL221715,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5260,260,49309882,CHEMBL597805,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5577,577,49310199,CHEMBL1087824,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14202,202,49318824,CHEMBL4453124,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10322,322,49314944,CHEMBL2298623,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13210,210,49317832,CHEMBL4077502,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3422,422,49308044,CHEMBL203636,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2556,556,49307178,CHEMBL145909,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3364,364,49307986,CHEMBL191842,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13678,678,49318300,CHEMBL4209094,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
